"tx_id","tx_name","tx_chrom","tx_strand","tx_start","tx_end"
21821,"Bra022032","A02","+",18362244,18365901
21822,"Bra022033","A02","-",18386257,18392298
21823,"Bra022034","A02","+",18421544,18425926
21824,"Bra022035","A02","+",18430768,18432778
21825,"Bra022036","A02","+",18435928,18442886
21826,"Bra022037","A02","+",18449074,18454325
21827,"Bra022038","A02","+",18458641,18462687
21828,"Bra022039","A02","+",18465959,18470236
21829,"Bra022040","A02","+",18470676,18472111
21830,"Bra022041","A02","+",18479917,18482905
21831,"Bra022042","A02","-",18486149,18490699
21832,"Bra022043","A02","-",18489950,18490699
21833,"Bra022044","A02","-",18494488,18497129
21834,"Bra022045","A02","-",18501310,18501802
21835,"Bra022046","A02","+",18523004,18551572
21836,"Bra022047","A02","+",18544923,18545394
21837,"Bra022048","A02","-",18551941,18556063
21838,"Bra022049","A02","-",18569280,18570999
21839,"Bra022050","A02","+",18573723,18574251
21840,"Bra022051","A02","-",18574838,18576067
21841,"Bra022052","A02","+",18576205,18579240
21842,"Bra022053","A02","+",18585483,18587253
21843,"Bra022054","A02","+",18589336,18591025
21844,"Bra022055","A02","-",18591520,18593067
21845,"Bra022056","A02","+",18594676,18595137
21846,"Bra022057","A02","-",18601838,18603319
21847,"Bra022058","A02","+",18613650,18614916
21848,"Bra022059","A02","-",18621234,18622569
21849,"Bra022060","A02","-",18633964,18637181
21850,"Bra022061","A02","+",18638058,18638621
21851,"Bra022062","A02","+",18642326,18642878
21852,"Bra022063","A02","+",18652581,18653550
21853,"Bra022064","A02","-",18657951,18659107
21854,"Bra022065","A02","-",18660047,18661614
21855,"Bra022066","A02","+",18671097,18673029
21856,"Bra022067","A02","+",18676814,18681315
21857,"Bra022068","A02","+",18682850,18684234
21858,"Bra022069","A02","-",18683590,18686777
21859,"Bra022070","A02","+",18687256,18688909
21860,"Bra022071","A02","-",18689602,18692944
21861,"Bra022072","A02","-",18701990,18703366
21862,"Bra022073","A02","-",18710368,18711979
21863,"Bra022074","A02","+",18736311,18736561
21864,"Bra022075","A02","+",18738318,18738634
21865,"Bra022076","A02","-",18739142,18739655
21866,"Bra022077","A02","-",18746980,18747877
21867,"Bra022078","A02","+",18759903,18760637
21868,"Bra022079","A02","+",18768362,18769513
21869,"Bra022080","A02","+",18772822,18773557
21870,"Bra022081","A02","-",18777768,18778444
21871,"Bra022082","A02","+",18784720,18786142
21872,"Bra022083","A02","+",18802376,18811788
21873,"Bra022084","A02","+",18811097,18811788
21874,"Bra022086","A02","+",18815102,18816092
21875,"Bra022087","A02","-",18819539,18820239
21876,"Bra022088","A02","-",18822258,18822781
21877,"Bra022089","A02","-",18833988,18834564
21878,"Bra022090","A02","-",18859102,18860409
21879,"Bra022091","A02","+",18870528,18877569
21880,"Bra022092","A02","+",18880145,18881733
21881,"Bra022093","A02","+",18898533,18899438
21882,"Bra022094","A02","-",18909804,18910393
21883,"Bra022095","A02","-",18913071,18916117
21884,"Bra022096","A02","+",18921200,18921706
21885,"Bra022097","A02","+",18935233,18935942
21886,"Bra022098","A02","-",18947657,18950895
21887,"Bra022099","A02","+",18983965,18985251
21888,"Bra022100","A02","-",18985622,18986601
21889,"Bra022101","A02","-",19007839,19009272
21890,"Bra022102","A02","-",19010279,19011469
21891,"Bra022103","A02","+",19058485,19065143
21892,"Bra022104","A02","-",19072033,19074549
21893,"Bra022105","A02","+",19086241,19088431
21894,"Bra022106","A02","+",19098457,19100301
21895,"Bra022107","A02","+",19112302,19114942
21896,"Bra022108","A02","+",19115392,19116912
21897,"Bra022109","A02","+",19120673,19129149
21898,"Bra022110_Bra022111","A02","-",19123216,19127451
21899,"Bra022112","A02","+",19131779,19132366
21900,"Bra022113","A02","+",19132806,19134815
21901,"Bra022114","A02","-",19135209,19137148
21902,"Bra022115","A02","-",19140350,19141369
21903,"Bra022116","A02","+",19144616,19145672
21904,"Bra022117","A02","-",19151220,19152599
21905,"Bra022118","A02","+",19170831,19171989
21906,"Bra022119","A02","+",19175919,19178344
21907,"Bra022120","A02","+",19178912,19181849
21908,"Bra022121","A02","+",19188743,19190034
21909,"Bra022122","A02","+",19191209,19192183
21910,"Bra022123","A02","+",19196600,19198018
21911,"Bra022124","A02","+",19202949,19204165
21912,"Bra022125","A02","-",19211327,19211923
21913,"Bra022126","A02","+",19232575,19233388
21914,"Bra022127","A02","+",19238405,19240285
21915,"Bra022128","A02","-",19243161,19247090
21916,"Bra022129","A02","+",19247313,19247898
21917,"Bra022130","A02","+",19255107,19256226
21918,"Bra022131","A02","-",19270256,19278307
21919,"Bra022132","A02","+",19281721,19283316
21920,"Bra022133","A02","-",19283567,19285331
21921,"Bra022134","A02","+",19285547,19287257
21922,"Bra022135","A02","-",19287997,19289955
21923,"Bra022136","A02","-",19298306,19300608
21924,"Bra022137","A02","+",19302684,19304122
21925,"Bra022138","A02","+",19313334,19315492
21926,"Bra022139","A02","-",19315248,19317826
21927,"Bra022140","A02","-",19322753,19323033
21928,"Bra022141","A02","-",19325123,19326052
21929,"Bra022142","A02","-",19327181,19330553
21930,"Bra022143","A02","-",19332211,19334417
21931,"Bra022144","A02","-",19335017,19335786
21932,"Bra022145","A02","-",19336019,19338630
21933,"Bra022146","A02","+",19342072,19342547
21934,"Bra022147","A02","+",19343912,19344473
21935,"Bra022148","A02","-",19342690,19346750
21936,"Bra022149","A02","+",19346867,19349056
21937,"Bra022150","A02","+",19350598,19352006
21938,"Bra022151","A02","+",19352317,19361963
21939,"Bra022152","A02","+",19364489,19365345
21940,"Bra022153","A02","-",19367178,19369409
21941,"Bra022154","A02","+",19370771,19372786
21942,"Bra022155","A02","+",19380184,19380804
21943,"Bra022156","A02","+",19383434,19385701
21944,"Bra022157","A05","-",20176912,20178246
21945,"Bra022158","A05","+",20173035,20173573
21946,"Bra022159","A05","-",20152848,20155069
21947,"Bra022160","A05","-",20132803,20137171
21948,"Bra022161","A05","+",20130932,20133052
21949,"Bra022162","A05","-",20122822,20126297
21950,"Bra022163","A05","+",20119729,20121582
21951,"Bra022164","A05","+",20103054,20105115
21952,"Bra022165","A05","+",20089291,20100898
21953,"Bra022166","A05","+",20085057,20087954
21954,"Bra022167","A05","+",20073927,20076550
21955,"Bra022168","A05","-",20071655,20072454
21956,"Bra022169","A05","+",20055843,20057010
21957,"Bra022170","A05","+",20041075,20045294
21958,"Bra022171","A05","+",20035132,20039862
21959,"Bra022172","A05","+",20032082,20033292
21960,"Bra022173","A05","+",20025838,20027311
21961,"Bra022174","A05","-",20024955,20025822
21962,"Bra022175","A05","+",20014579,20018349
21963,"Bra022176","A05","-",20012054,20013436
21964,"Bra022177","A05","-",20003157,20008855
21965,"Bra022178","A05","-",19992584,20000337
21966,"Bra022179","A05","-",19988416,19989934
21967,"Bra022180","A05","+",19984615,19988159
21968,"Bra022181","A05","-",19967859,19973598
21969,"Bra022182","A05","-",19952771,19955191
21970,"Bra022183","A05","-",19944446,19948488
21971,"Bra022184","A05","+",19943702,19944297
21972,"Bra022185","A05","+",19942273,19943371
21973,"Bra022186","A05","+",19938635,19941703
21974,"Bra022187","A05","+",19932784,19934946
21975,"Bra022188","A05","-",19924862,19930060
21976,"Bra022189","A05","-",19921698,19922715
21977,"Bra022190","A05","+",19920127,19921410
21978,"Bra022191","A05","+",19909723,19912836
21979,"Bra022192","A05","-",19903037,19907615
21980,"Bra022193","A05","-",19898759,19899729
21981,"Bra022194","A05","+",19897009,19898632
21982,"Bra022195","A05","-",19888092,19891265
21983,"Bra022196","A05","-",19885271,19886614
21984,"Bra022197","A05","-",19868622,19869602
21985,"Bra022198","A05","-",19864537,19866877
21986,"Bra022199","A05","+",19863294,19863984
21987,"Bra022200","A05","+",19860752,19862196
21988,"Bra022201","A05","-",19841468,19848734
21989,"Bra022202","A05","+",19839329,19839890
21990,"Bra022203","A05","+",19820899,19829222
21991,"Bra022204","A05","+",19814955,19817715
21992,"Bra022205","A05","+",19812646,19814081
21993,"Bra022206","A05","+",19800555,19802065
21994,"Bra022207","A05","+",19793346,19793826
21995,"Bra022208","A05","+",19787086,19792872
21996,"Bra022209","A05","+",19779211,19785891
21997,"Bra022210","A05","-",19771589,19773068
21998,"Bra022211","A05","-",19767839,19769251
21999,"Bra022212","A05","-",19757902,19767262
22000,"Bra022213","A05","-",19748668,19751755
22001,"Bra022214","A05","+",19745527,19748620
22002,"Bra022215","A05","-",19733566,19739288
22003,"Bra022216","A05","+",19730691,19733179
22004,"Bra022217","A05","+",19727726,19729510
22005,"Bra022218","A05","-",19722522,19723698
22006,"Bra022219","A05","+",19717017,19721011
22007,"Bra022220","A05","-",19713144,19714743
22008,"Bra022221","A05","+",19694258,19695675
22009,"Bra022222","A05","-",19677177,19678006
22010,"Bra022223","A05","+",19673606,19691257
22011,"Bra022224","A05","+",19672326,19673576
22012,"Bra022225","A05","-",19664490,19665494
22013,"Bra022226","A05","-",19662047,19663309
22014,"Bra022227","A05","-",19660493,19661414
22015,"Bra022228","A05","-",19657782,19659386
22016,"Bra022229","A05","-",19647661,19650878
22017,"Bra022230","A05","+",19649060,19649569
22018,"Bra022231","A05","+",19647869,19648772
22019,"Bra022232_Bra022233","A05","-",19633717,19642401
22020,"Bra022234","A05","+",19630924,19632899
22021,"Bra022235","A05","-",19625418,19628667
22022,"Bra022236","A05","-",19620130,19622644
22023,"Bra022237","A05","+",19617096,19618358
22024,"Bra022238","A05","+",19611696,19616372
22025,"Bra022239","A05","-",19608786,19611487
22026,"Bra022240","A05","-",19602542,19607096
22027,"Bra022241","A05","+",19600129,19602527
22028,"Bra022242","A05","+",19595421,19599946
22029,"Bra022243","A05","-",19593075,19595181
22030,"Bra022244","A05","-",19590780,19592258
22031,"Bra022245","A05","+",19588610,19590636
22032,"Bra022246","A05","-",19585383,19587701
22033,"Bra022247","A05","-",19575624,19580523
22034,"Bra022248","A05","-",19575183,19577700
22035,"Bra022249","A05","-",19554594,19557491
22036,"Bra022250","A05","-",19546200,19548891
22037,"Bra022251_Bra022252","A05","+",19538104,19545853
22038,"Bra022253","A05","-",19531308,19532018
22039,"Bra022254","A05","-",19523141,19526435
22040,"Bra022255","A05","-",19520087,19522663
22041,"Bra022256","A05","-",19518637,19519181
22042,"Bra022257","A05","+",19513691,19514989
22043,"Bra022258","A05","+",19510682,19510901
22044,"Bra022259","A05","-",19507408,19510203
22045,"Bra022260","A05","+",19504842,19506260
22046,"Bra022261","A05","-",19497004,19502893
22047,"Bra022262","A05","+",19496143,19497082
22048,"Bra022263","A05","+",19493173,19495683
22049,"Bra022264","A05","+",19489849,19491925
22050,"Bra022265","A05","-",19484655,19485303
22051,"Bra022266","A05","-",19479630,19482742
22052,"Bra022267","A05","+",19472177,19474540
22053,"Bra022268","A05","-",19465617,19466661
22054,"Bra022269","A05","+",19462403,19463792
22055,"Bra022270","A05","-",19456267,19460510
22056,"Bra022271","A05","-",19454065,19454641
22057,"Bra022272","A05","+",19452633,19467684
22058,"Bra022273","A05","+",19445543,19447958
22059,"Bra022274","A05","+",19436232,19438997
22060,"Bra022275","A05","+",19410873,19411464
22061,"Bra022276","A05","-",19404963,19408786
22062,"Bra022277","A05","-",19401031,19403310
22063,"Bra022278","A05","-",19388241,19391614
22064,"Bra022279","A05","-",19382165,19387871
22065,"Bra022280","A05","-",19378264,19381779
22066,"Bra022281","A05","+",19373593,19377954
22067,"Bra022282","A05","+",19371407,19372947
22068,"Bra022283","A05","+",19369220,19371276
22069,"Bra022284","A05","-",19363775,19365591
22070,"Bra022285","A05","-",19361693,19362145
22071,"Bra022286","A05","-",19357866,19358725
22072,"Bra022287","A05","+",19347383,19352911
22073,"Bra022288","A05","-",19333854,19335834
22074,"Bra022289_Bra022291","A05","-",19310028,19324551
22075,"Bra022290","A05","-",19317557,19318713
22076,"Bra022292","A05","-",19292781,19294915
22077,"Bra022293","A05","+",19289672,19292393
22078,"Bra022294","A05","-",19282006,19283398
22079,"Bra022295","A05","-",19278976,19280710
22080,"Bra022296_Bra022297","A05","-",19270572,19272803
22081,"Bra022298","A05","-",19263889,19266681
22082,"Bra022299","A05","+",19262170,19263482
22083,"Bra022300","A05","-",19261300,19261937
22084,"Bra022301","A05","+",19258352,19260106
22085,"Bra022302","A05","-",19255028,19255597
22086,"Bra022303_Bra022305","A05","+",19235439,19246707
22087,"Bra022304","A05","+",19241193,19241968
22088,"Bra022306","A05","+",19234161,19234458
22089,"Bra022307","A05","-",19231062,19232909
22090,"Bra022308","A05","-",19226228,19226519
22091,"Bra022309","A05","+",19220620,19223534
22092,"Bra022310","A05","-",19204639,19211516
22093,"Bra022311","A05","-",19202404,19203887
22094,"Bra022312","A05","-",19201302,19201971
22095,"Bra022313","A05","+",19198137,19201011
22096,"Bra022314","A05","+",19182254,19186977
22097,"Bra022315","A05","-",19173518,19178159
22098,"Bra022316","A05","+",19168045,19170475
22099,"Bra022317","A05","-",19165454,19166961
22100,"Bra022318","A05","-",19159012,19160374
22101,"Bra022319","A05","+",19155186,19158226
22102,"Bra022320","A05","-",19147380,19148745
22103,"Bra022321","A05","+",19138241,19139821
22104,"Bra022322","A05","+",19137001,19137945
22105,"Bra022323","A05","+",19130071,19130745
22106,"Bra022324","A05","-",19124202,19129303
22107,"Bra022325","A05","+",19110680,19112459
22108,"Bra022326","A05","-",19106284,19109312
22109,"Bra022327","A05","-",19104314,19105473
22110,"Bra022328","A05","-",19095711,19103981
22111,"Bra022329","A05","-",19084218,19088299
22112,"Bra022330","A05","+",19077754,19080650
22113,"Bra022331","A05","+",19057718,19060222
22114,"Bra022332","A05","-",19050793,19051419
22115,"Bra022333","A05","+",19048285,19049074
22116,"Bra022334","A05","+",19047161,19048053
22117,"Bra022335","A05","-",19045594,19046558
22118,"Bra022336","A05","+",19040675,19044498
22119,"Bra022337","A05","+",19033136,19037199
22120,"Bra022338","A05","+",19028323,19029950
22121,"Bra022339","A05","-",19025609,19027740
22122,"Bra022340","A05","+",19023790,19026318
22123,"Bra022341","A05","+",19021555,19022698
22124,"Bra022342","A05","+",19016915,19020698
22125,"Bra022343","A05","+",19009002,19011896
22126,"Bra022344","A05","-",19004053,19007062
22127,"Bra022345","A05","+",19004174,19004825
22128,"Bra022346","A05","+",19001252,19002699
22129,"Bra022347","A05","+",18997357,18999182
22130,"Bra022348","A05","+",18984819,18985310
22131,"Bra022349","A05","-",18956048,18956763
22132,"Bra022350","A05","+",18948533,18955658
22133,"Bra022351","A05","-",18947559,18948416
22134,"Bra022352","A05","+",18945745,18947142
22135,"Bra022353","A05","+",18942541,18945497
22136,"Bra022354","A05","-",18934332,18935739
22137,"Bra022355","A05","-",18931381,18932236
22138,"Bra022356","A05","-",18923184,18925352
22139,"Bra022357","A05","-",18913511,18914723
22140,"Bra022358","A05","-",18912370,18912979
22141,"Bra022359","A05","+",18909527,18911915
22142,"Bra022360","A05","-",18904260,18906656
22143,"Bra022361","A05","+",18891855,18903003
22144,"Bra022362","A05","+",18886889,18888625
22145,"Bra022363","A05","-",18876868,18879529
22146,"Bra022364","A05","+",18876321,18876927
22147,"Bra022365","A05","+",18873675,18875759
22148,"Bra022366","A05","-",18853902,18859034
22149,"Bra022367","A05","+",18852860,18853688
22150,"Bra022368","A05","-",18852140,18852654
22151,"Bra022369","A05","-",18847569,18850805
22152,"Bra022370","A05","+",18845321,18846572
22153,"Bra022371","A05","+",18841894,18844116
22154,"Bra022372","A05","-",18828688,18830562
22155,"Bra022373","A05","-",18821405,18823323
22156,"Bra022374","A05","-",18818227,18820933
22157,"Bra022375","A05","+",18818378,18819794
22158,"Bra022376","A05","+",18814826,18817773
22159,"Bra022377","A05","+",18811190,18812534
22160,"Bra022378","A05","+",18803674,18805312
22161,"Bra022379","A05","-",18797509,18798739
22162,"Bra022380","A05","+",18796468,18797243
22163,"Bra022381","A05","-",18778252,18789884
22164,"Bra022382","A05","+",18767427,18767874
22165,"Bra022383","A05","-",18763173,18763677
22166,"Bra022384","A05","-",18749673,18752507
22167,"Bra022385","A05","-",18742113,18742818
22168,"Bra022386","A05","-",18738178,18738939
22169,"Bra022387","A05","-",18733109,18736060
22170,"Bra022388","A05","-",18727493,18731021
22171,"Bra022389","A05","+",18724201,18727287
22172,"Bra022390","A05","+",18722100,18722883
22173,"Bra022391","A05","+",18719381,18720051
22174,"Bra022392","A05","-",18711039,18715867
22175,"Bra022393","A05","-",18693155,18701484
22176,"Bra022394","A05","+",18690590,18691401
22177,"Bra022395","A05","+",18678558,18686106
22178,"Bra022396","A05","-",18676382,18678317
22179,"Bra022397","A05","+",18673966,18676343
22180,"Bra022398","A05","-",18667565,18670000
22181,"Bra022399","A05","+",18661783,18663173
22182,"Bra022400","A05","-",18658563,18658782
22183,"Bra022401","A05","-",18648943,18651550
22184,"Bra022402","A05","-",18642884,18644331
22185,"Bra022403","A05","+",18642016,18642790
22186,"Bra022404","A05","-",18638892,18640697
22187,"Bra022405","A05","-",18635801,18637964
22188,"Bra022406","A05","+",18633517,18635650
22189,"Bra022407","A05","+",18625921,18628861
22190,"Bra022408","A05","+",18609246,18612334
22191,"Bra022409","A05","-",18604006,18607092
