"chr","pos","marker","biomass","height","leaf_length","period","leaf_area"
"A07x20956447","A07",73.75174392,"A07x20956447",0.0360395786362311,0.109465839870097,1.01341627761798,0.0688003739929144,0.88622412029406
"A07x22007451","A07",74.57935071,"A07x22007451",0.148356888626353,0.0120901895291752,0.675689520472275,0.107971976907848,0.523825648636034
"A07x22070342","A07",74.9870996,"A07x22070342",0.144606992649214,0.0107416456301905,0.728842023849978,0.0654901885074395,0.615746155274849
"A07x22133032","A07",75.81379323,"A07x22133032",0.0848575336780311,0.00772088196245591,0.658265875784082,0.135954291820056,0.929133411592716
"A07x22215077","A07",76.64048686,"A07x22215077",0.0357454881607886,0.0139831055343507,0.725096755196716,0.0816379405215599,0.865797198281086
"A07x22289114","A07",77.04844721,"A07x22289114",0.0896984140387964,0.00418330162716529,0.777487989761795,0.0337869782802755,0.597003022394404
"A07x22314287","A07",77.45504848,"A07x22314287",0.169761133793061,0.000189035970407758,0.605315088967529,0.0231245267240325,0.44530161691722
"A07x22408132","A07",77.86321973,"A07x22408132",0.155867925166069,2.50236229817347e-05,0.605315097585418,1.80561952447533e-05,0.386952785747383
"A07x22486148","A07",78.2696107,"A07x22486148",0.0790803712762855,0.00711986847139201,0.777479492851,0.000718860168873903,0.531341726075766
"A07x22647958","A07",79.09630514,"A07x22647958",0.181667926714628,1.19271694529743e-05,0.811484943852435,0.0212935116016837,0.430532005596092
"A07x22692829","A07",79.92299877,"A07x22692829",0.123920673056332,0.0410941882364,0.977565694666282,0.00853289602694929,0.647147123209209
"A07x22830124","A07",80.33095832,"A07x22830124",0.0984887082995396,0.0226825344900021,0.977554483851861,0.00344763993864206,0.633881633339854
"A07x22872986","A07",80.73891788,"A07x22872986",0.21533682231833,0.0420741034707532,0.767541364098662,1.18169849940841e-05,0.466884054987304
"A07x22918500","A07",81.56582537,"A07x22918500",0.229522310786011,0.0153440170946624,0.548797983762682,0.0577951641798222,0.405904109416099
"A07x22975460","A07",81.97378493,"A07x22975460",0.131508935446996,0.00455807069388925,0.503339210272856,0.116249941839925,0.64796821860665
"A07x23011992","A07",82.38174449,"A07x23011992",0.19117560059416,0.0368318493098627,0.631339895326477,0.0612666670896544,0.549605680065952
"A07x23091053","A07",83.20822071,"A07x23091053",0.406678531800416,0.0233227924484822,0.316612031487466,0.133449089942914,0.246457172292025
"A07x23143903","A07",84.46420915,"A07x23143903",0.265830201846219,0.033837511357433,0.428963421074798,0.0412518281720224,0.340272638730937
"A07x23237339","A07",84.87153082,"A07x23237339",0.135454798732608,0.027547192509104,0.61209686046476,0.018565790552401,0.607775873496621
"A07x23354854","A07",86.12684462,"A07x23354854",0.223459589237361,0.0670130328720973,0.587364921535226,0.000757086675889695,0.0537282265827344
"A07x23478865","A07",88.27458449,"A07x23478865",2.16038320756661,2.93945840639367,0.939830940310742,0.00292476932411034,2.51284079581058
"A07x23537601","A07",88.68189187,"A07x23537601",2.07390100924859,3.23269058155262,0.913034761503297,0.000185036737377686,2.51713346731566
"A07x23605042","A07",89.09006174,"A07x23605042",2.22619142398696,3.18002615325176,0.868543830700617,0.00711437213763588,2.84683733084461
"A07x23645561","A07",89.49823161,"A07x23645561",2.50821943845096,3.62302490726964,1.25270714733779,0.10347521358517,3.13761436913262
"A07x23672148","A07",89.90619117,"A07x23672148",2.71344896567896,4.34745716277376,1.31976401540902,0.132548149838698,3.38818476024329
"A07x23679991","A07",90.73309866,"A07x23679991",3.58128180218904,5.01589190221861,1.55757788922347,0.121950223311899,5.12089259649878
"A07x23720157","A07",91.14105822,"A07x23720157",5.41397515847597,5.75470912908304,1.72887167353772,0.136655092862455,6.47356042855432
"A07x23736805","A07",91.54922809,"A07x23736805",5.20134991520207,5.54511010622056,1.73069851193364,0.103482473646721,5.98265791006605
"A07x23803155","A07",91.95675648,"A07x23803155",5.32366600210107,6.14893032457454,1.49202972655664,0.0314389882147452,5.95506471594865
"A07x24006484","A07",93.6532433,"A07x24006484",4.55861948868939,5.15678210982651,1.68903385212482,0.0120498177624029,5.3267223045699
"A07x24146666","A07",94.0607717,"A07x24146666",4.35062155946994,4.58147783873045,1.54291041835683,0.00756431776619593,5.01821716957744
"A07x24270922","A07",94.46894157,"A07x24270922",4.10197271751358,3.91783518940159,1.2548097115255,0.00756192196156746,4.60843064401388
"A07x24384605","A07",94.87711144,"A07x24384605",3.78664427261453,4.01862841686247,1.25475445271658,0.000918617024879609,4.5240999160248
"A07x24403853","A07",95.2848572,"A07x24403853",3.39392194831553,3.73056475524456,1.04029693843665,0.0120826269390477,0.971802826075248
"A07x24436907","A07",96.54106326,"A07x24436907",2.95149695722753,3.56638426682767,1.0540538376124,1.80050494833495e-05,0.508313695870129
"A07x24488159","A07",96.94880902,"A07x24488159",2.89200635494408,3.17679129152074,1.26038422462298,0.0220918096424469,0.476969523467858
"A07x24763148","A07",97.35697889,"A07x24763148",0.00345169234921627,1.77962698444389e-06,1.32926918865158,0.0167478191039834,0.555775470223693
"A07x24788569","A07",97.76514876,"A07x24788569",0.0585562232676011,0.068357890008798,1.15797188166087,0.00420322261980743,0.196123886061969
"A07x24791395","A07",98.17310832,"A07x24791395",0.0423676819676775,0.0285257428145371,1.11176658455983,0.00659377158270047,0.306306288675501
"A07x24855082","A07",98.9993635,"A07x24855082",0.0954569424246792,0.154998898282315,0.99565225990699,0.0433467300622112,0.223022486919376
"A07x25092343","A07",100.6956289,"A07x25092343",0.00237951219443922,0.00807802940715874,1.10886574913317,0.0484825656376699,0.570986946743858
"A07x25177545","A07",101.1031573,"A07x25177545",2.74550616623515e-05,0.00344830121179029,1.0675248048457,0.0285673596269191,0.434773734495479
"A07x25254804","A07",101.5109031,"A07x25254804",0.00411285827558139,0.000678551652782744,1.49894976128496,0.0356763935439659,0.278385428214165
"A07x25271142","A07",102.7671091,"A07x25271142",0.0159894034635251,0.00510934805404872,1.75955401689907,0.00145370989237392,0.193765965081127
"A07x25285271","A07",103.1748549,"A07x25285271",0.0115645790132728,0.00494749992856214,2.0915997707462,0.00145347978551058,0.257850975054907
"A07x25320530","A07",103.5826006,"A07x25320530",0.00174250806825604,0.00990224173864362,2.09806925007004,0.00448366386362409,0.30495327673151
"A07x25396846","A07",104.8388067,"A07x25396846",8.38179713564813e-05,0.00965179758406975,2.16031407723312,0.181506141027853,0.205019444660422
"A07x25427207","A07",105.2465525,"A07x25427207",0.00245306563433445,0.0251676466168078,2.45599352304052,0.166876088259087,0.142286866550705
"A07x25602462","A07",105.6547223,"A07x25602462",0.00245403478482409,0.0251689798507186,2.5439505180841,0.166868684266234,0.142274958574717
"A07x25622438","A07",106.0628923,"A07x25622438",0.00788916592007816,0.0203403999779539,2.02490356893711,0.109065913710964,0.0866561742076897
"A07x25674591","A07",106.4458508,"A07x25674591",0.00211781223211105,0.0723953265747923,1.97829846812724,0.0957329746523641,0.167607047738159
"A08x146322","A08",0,"A08x146322",0.481438463366194,0.142783717363898,0.0822741240024527,0.399240047687684,0.0569800890223178
"A08x536282","A08",0.382534629,"A08x536282",0.321410279720395,0.158554004360326,0.0758904801153335,0.332731993434109,0.0506255802602027
"A08x614083","A08",1.638081641,"A08x614083",0.28377539399399,0.368392608789009,0.0924175273198671,0.253471181256216,0.155977482907588
"A08x691817","A08",3.298455468,"A08x691817",0.486230762040009,0.565379521396096,0.581226314743958,0.155741296268644,0.234093561419513
"A08x15894414","A08",32.4145848,"A08x15894414",0.331397267672658,1.50046422435943,0.00340391353884684,0.124795873053301,0.0294048270547478
"A08x15914096","A08",32.81152966,"A08x15914096",0.229778918321909,1.30286645266492,0.0135567038020383,0.06556659997689,0.0182041580940222
"A08x15932784","A08",33.63799414,"A08x15932784",0.134484600701573,0.929140725029555,0.0155877337995491,0.0712669664333418,0.00524749606040587
"A08x16080276","A08",34.89398263,"A08x16080276",0.166804740863448,1.18715359673297,0.00184953732977533,0.0997863708559237,0.000670210893190415
"A08x16125411","A08",35.30130429,"A08x16125411",0.104050625317957,1.04850614590723,0.0349078910602429,0.206107840434612,0.00147314638280704
"A08x16193097","A08",36.55751035,"A08x16193097",0.127992657726439,1.5987782174883,6.75429075442935e-05,0.398008537425099,7.68016669780991e-05
"A08x16284822","A08",36.9652562,"A08x16284822",0.0562333832337938,1.3165127676811,2.10728621823364e-05,0.373518245785547,0.00964724555745988
"A08x16439427","A08",37.37345165,"A08x16439427",0.02904847260303,1.05271687676876,0.00266417806514596,0.342293511781648,0.0225989672581477
"A08x16490601","A08",37.3734527,"A08x16490601",0.0290484143526886,1.0527165091153,0.00266418835929016,0.342293284275385,0.0225989858027447
"A08x16531526","A08",37.78164815,"A08x16531526",0.0288167192266826,1.01067464641957,0.00119963232728537,0.262665625270571,0.0198579613619358
"A08x16611068","A08",38.18981811,"A08x16611068",0.0177653157927189,1.17059272152815,0.000248138802362519,0.231357663829584,0.0217101923122414
"A08x16635085","A08",38.59798798,"A08x16635085",0.00566958872113155,1.03535368743127,0.0293708366474164,0.213369807952901,0.0641693193248329
"A08x16747361","A08",39.00615784,"A08x16747361",0.0377432738470933,1.06292888781655,0.0874730262396213,0.155096792645551,0.015309327705495
"A08x16792474","A08",39.41432771,"A08x16792474",0.0339692552445587,0.834917601749027,0.0527889276134772,0.171739769024768,0.0276848677713701
"A08x16881205","A08",39.82249758,"A08x16881205",0.0356623459313106,0.687107229255702,0.0319325839422504,0.191717543854608,0.0372635362880374
"A08x16963150","A08",40.23045714,"A08x16963150",0.0741645341701052,0.551171412527538,0.0316562835838283,0.234885081167448,0.0677257234916055
"A08x17206648","A08",41.05715077,"A08x17206648",0.082379554152741,0.388271912469037,0.111167299836353,0.131225828761657,0.0820659321561834
"A08x17375314","A08",41.88341313,"A08x17375314",0.0534488286661983,0.328132218998235,0.0983312805889511,0.269634339754703,0.08750956950405
"A08x17544268","A08",43.13918405,"A08x17544268",0.0618280800421775,0.329870080420591,0.0693971075697561,0.243700350465176,0.0416045223406627
"A08x17577191","A08",43.96566028,"A08x17577191",0.0996194062695537,0.527180488406032,0.167601439941251,0.0396981090221402,0.106866107395376
"A08x17685414","A08",44.37361984,"A08x17685414",0.0745933899540585,0.607603966627892,0.183611762450454,0.0296937941785842,0.0858992955775193
"A08x17754669","A08",44.7817897,"A08x17754669",0.0919482393005726,0.49161389984414,0.29232664390679,0.0417919459467555,0.0544286846131286
"A08x17782520","A08",45.18995957,"A08x17782520",0.150395556131773,0.368687421235478,0.33074704022701,0.0306888861418741,0.0295503677170927
"A08x17853286","A08",45.59791913,"A08x17853286",0.138360274172333,0.303674532712648,0.304038947868719,0.00562852381500534,0.00950477377682546
"A08x17901205","A08",46.42482662,"A08x17901205",0.167176725294,0.195167273395299,0.334534725053629,0.0109981663536871,0.0152688277718767
"A08x18009029","A08",46.83236208,"A08x18009029",0.175805406589733,0.255763658119776,0.372966973812396,0.038753398512668,0.0109209153961842
"A08x18025027","A08",48.0881294,"A08x18025027",0.144618597301516,0.202198049113321,0.252760429600386,0.0335644082346249,0.00579432249924139
"A08x18097448","A08",49.34389671,"A08x18097448",0.179322519829928,0.282797567724685,0.264319123960803,0.028484321265978,0.00535970813530184
"A08x18124076","A08",49.75164248,"A08x18124076",0.236707318692542,0.223235072421801,0.205572744860433,0.0260308179227735,0.0227157939368681
"A08x18142290","A08",50.15981235,"A08x18142290",0.169439225307029,0.18473036905911,0.217481064496894,0.00861117536025802,0.013778590794459
"A08x18227101","A08",50.56798221,"A08x18227101",0.147143457282745,0.105362266050776,0.141680763016495,0.0399280977434131,0.00328136956454728
"A08x18257328","A08",50.97615208,"A08x18257328",0.124620639649201,0.059744764818106,0.219602894330507,0.0158012029416454,0.000682098443917312
"A08x18325948","A08",51.38432195,"A08x18325948",0.150543047049073,0.0462291911399291,0.251738421093364,0.00297051567997642,0.000145013334417854
"A08x18403422","A08",51.79249181,"A08x18403422",0.140675524649604,0.0585145925518873,0.251746353343151,0.00551313854349189,0.0002798395611876
"A08x18436576","A08",52.20066168,"A08x18436576",0.149343647106425,0.0857263545510705,0.298569002791169,0.0219818381592489,0.00233901629303546
"A08x18475462","A08",52.60862124,"A08x18475462",0.15836437896497,0.120967202301301,0.111788139541233,0.0200353807458242,0.00627749575767211
"A08x18520656","A08",53.43552873,"A08x18520656",0.178498233040674,0.183584059699683,0.220465612849097,0.0308426108722841,0.020102602921952
"A08x18563498","A08",53.84348829,"A08x18563498",0.239333205598744,0.174249607000974,0.255433460003502,0.0713500812461518,0.0322174550918248
"A08x18583231","A08",54.25165815,"A08x18583231",0.290980059112652,0.125047017717918,0.195261121780135,0.17369344996105,0.0281266885523905
"A08x18626666","A08",54.65982802,"A08x18626666",0.41361999391494,0.0722414671369904,0.0842884589514483,0.415533361134692,0.0474290006834508
"A08x18693889","A08",55.06799789,"A08x18693889",0.371111968929377,0.0331685286465699,0.0950289818822796,0.325892262606359,0.0184263030008651
"A08x18740873","A08",55.47616776,"A08x18740873",0.348000886923867,0.0384438269898624,0.0950300839616034,0.170984367031949,0.0317783493033517
"A08x18843709","A08",55.88433762,"A08x18843709",0.34589500360233,0.00709839860186889,0.095039502185557,0.17868097080364,0.00534775228112494
"A08x18946177","A08",56.29229718,"A08x18946177",0.347607976220202,0.022251129342834,0.200220009059393,0.186701826915098,0.00552950771992755
"A08x18983504","A08",57.11899081,"A08x18983504",0.180398931098649,0.0315924792684541,0.219415186760415,0.141857240708447,0.0157498718838269
"A08x19030325","A08",57.94568444,"A08x19030325",0.0946088480743459,0.0171855382892545,0.502133477048147,0.176683241844771,0.101798608373258
"A08x19036742","A08",58.353644,"A08x19036742",0.0724190122789388,0.00740650575619384,0.425168389993559,0.372709677297138,0.144530486427357
"A08x19039566","A08",58.76181387,"A08x19039566",0.0196343117264561,0.0144570237101505,0.425168282131779,0.378172550521455,0.320309916021074
"A08x19046470","A08",59.16998373,"A08x19046470",0.00622458411437599,4.37426848520772e-06,0.500522471784649,0.313075751733606,0.345094653532328
"A08x19111798","A08",59.5781536,"A08x19111798",0.00017890030481027,0.000200976044482104,0.448207600807308,0.214831769939167,0.389870855667482
"A08x19167279","A08",59.98546098,"A08x19167279",0.00361028052338419,0.0177220708364985,0.457562837544657,0.23500306249538,0.36172303559016
"A08x19238852","A08",62.13365558,"A08x19238852",0.0030781259938184,0.00818167693520877,0.544468322066791,0.262268167848276,0.299473271497845
"A08x19296692","A08",62.54096295,"A08x19296692",0.0110949357965211,0.00166027080234699,0.623887474424066,0.376207657826441,0.433969256815999
"A08x19323815","A08",62.94913293,"A08x19323815",4.78855103942522e-05,0.00583577382198541,0.467442722041,0.312511453512414,0.315821372213861
"A08x19395368","A08",63.35709122,"A08x19395368",0.00607548671483471,0.0072952826884034,0.63247153748469,0.215011415390137,0.518706601506665
"A08x19396976","A08",63.76394539,"A08x19396976",0.0092478082687677,0.026809423393729,0.80385992530293,0.10119510516725,0.485284343612136
"A08x19582719","A08",66.85126157,"A08x19582719",0.00382158757904705,0.107813926513728,0.145283349421021,0.716742872193194,0.351835639837645
"A08x19588369","A08",67.67617876,"A08x19588369",0.029347935219592,0.110527665992493,0.081092804278768,0.838103248600362,0.316759516721504
"A08x19664282","A08",69.37244416,"A08x19664282",0.00147968378790964,0.250372785215063,0.203797564547642,1.005878975793,0.256659393528764
"A08x19676402","A08",69.77976225,"A08x19676402",7.97925014861534e-05,0.177976237668446,0.126350949932259,1.17362395407727,0.178811706851945
"A08x19709873","A08",70.60666975,"A08x19709873",0.0126808651768648,0.368452182333073,0.0411023107115511,1.10833951601565,0.0853858899127431
